id,name,station_name,small_area,middle_area,lat,lng,budget.average,capacity,open,parking,child,mobile_access,wifi,card,non_smoking,url,walk_minutes,budget_numeric,wifi_flag,card_flag,non_smoking_score,parking_flag,child_flag,closed_days,closed_days_count,lunch_flag,midnight_flag,business_style,style_weekday_off,style_weekend_off,area_store_count,cluster
J001040713,ブルガリ イル・カフェ 阪急うめだ本店,大阪梅田,大阪駅前・大阪駅構内,梅田,34.7023569521,135.4988478335,2000円,40.0,月～金、祝日、祝前日: 10:00～19:00 （料理L.O. 18:30 ドリンクL.O. 18:30）,なし ：近隣のコインパーキングをご利用下さい。,お子様連れOK ：お子様連れもＯＫです！ママ友会にもご利用いただけます。,各線梅田駅徒歩2分/JR大阪駅徒歩3分/阪急うめだ本店内,未確認,利用可,全面禁煙,https://www.hotpepper.jp/strJ001040713/?vos=nhppalsa000016,2.0,2000.0,0,1,2,0,1,土,1,0,0,weekend_off,0,1,89,1
J001146556,丸福珈琲店 阪急うめだ本店,大阪梅田,大阪駅前・大阪駅構内,梅田,34.7028099496,135.4985642318,900円,64.0,月～日、祝日、祝前日: 11:00～20:00,なし ：近隣のコインパーキングをご利用下さい。,お子様連れ歓迎 ：ごゆっくりお過ごしください。,各線梅田駅より徒歩2分/阪急うめだ本店内9F ,未確認,利用不可,全面禁煙,https://www.hotpepper.jp/strJ001146556/?vos=nhppalsa000016,2.0,900.0,0,0,2,0,1,なし,0,1,0,no_off,0,0,89,4
J001040714,阪急うめだ本店 ロカンダ,大阪梅田,大阪駅前・大阪駅構内,梅田,34.7029429867,135.4984175735,"1,000～2,000円",36.0,月～日: 11:00～22:00 （料理L.O. 21:00）,なし ：近隣のコインパーキングをご利用ください。,お子様連れ歓迎 ：お子様連れも歓迎しております。,各線梅田駅徒歩2分/JR大阪駅徒歩3分/阪急うめだ本店内,あり,利用可,全面禁煙,https://www.hotpepper.jp/strJ001040714/?vos=nhppalsa000016,2.0,0.5,1,1,2,0,1,なし,0,1,0,no_off,0,0,89,4
J004088001,"Bean there, UMEDA（ビーンゼア うめだ）",大阪,グランフロント・大阪駅北側,梅田,34.7060686191,135.4930943225,ランチ501～1000円/ディナー501～1000円,74.0,月～木、日: 10:00～19:00 （料理L.O. 18:30 ドリンクL.O. 18:30）金、土: 10:00～20:00 （料理L.O. 19:30 ドリンクL.O. 19:30）,あり ：1万円以上のご利用で2時間無料,お子様連れ歓迎,JR大阪駅より徒歩7分､阪急梅田駅より徒歩5分,あり,利用可,全面禁煙,https://www.hotpepper.jp/strJ004088001/?vos=nhppalsa000016,7.0,750.5,1,1,2,1,1,なし,0,0,0,no_off,0,0,89,4
J003365108,Bicerin 阪急うめだ,梅田,茶屋町・中崎町・中津,梅田,34.7028193919,135.4985175689,2000円～,50.0,月～日、祝日: 10:00～20:00 （料理L.O. 19:00 ドリンクL.O. 19:30）,なし,お子様連れOK,大阪ﾒﾄﾛ御堂筋線梅田駅ｴﾚﾍﾞｰﾀｰ出口徒歩約1分,なし,利用可,全面禁煙,https://www.hotpepper.jp/strJ003365108/?vos=nhppalsa000016,1.0,2000.0,0,1,2,0,1,なし,0,1,0,no_off,0,0,89,4
J000622461,ヒルトン大阪 マイプレイス カフェ&バー MYPLACE CAFE&BAR,大阪,大阪駅前・大阪駅構内,梅田,34.699804397,135.4959512298,"ランチ 1,400円～ / ディナー 2,800円～",89.0,月～木、日、祝日: 09:00～翌0:00 （料理L.O. 22:30 ドリンクL.O. 23:30）金、土、祝前日: 09:00～翌0:30 （料理L.O. 22:30 ドリンクL.O. 翌0:00）,あり ：300台（有料）,お子様連れ歓迎,JR大阪駅 徒歩2分/大阪ﾒﾄﾛ西梅田駅 徒歩1分,あり,利用可,全面禁煙,https://www.hotpepper.jp/strJ000622461/?vos=nhppalsa000016,2.0,200.5,1,1,2,1,1,なし,0,1,1,no_off,0,0,89,4
J001006322,ヒロコーヒー 大丸梅田店,大阪,大阪駅前・大阪駅構内,梅田,34.701790019,135.4965616643,,65.0,月～日、祝日、祝前日: 08:00～19:00 （料理L.O. 18:30）,なし,お子様連れ歓迎,JR大阪駅中央南口より徒歩約1分,なし,利用可,全面禁煙,https://www.hotpepper.jp/strJ001006322/?vos=nhppalsa000016,1.0,,0,1,2,0,1,なし,0,1,0,no_off,0,0,89,4
J004402779,PLUS プラス 大阪中崎店,中崎町,茶屋町・中崎町・中津,梅田,34.707977894,135.5070930306,,22.0,月、火、木～日、祝日、祝前日: 11:00～18:00 （料理L.O. 17:45 ドリンクL.O. 17:45）,なし,お子様連れ歓迎,大阪ﾒﾄﾛ谷町線中崎町駅1出口より徒歩約3分 ,なし,利用不可,全面禁煙,https://www.hotpepper.jp/strJ004402779/?vos=nhppalsa000016,3.0,,0,0,2,0,1,水,1,1,0,weekday_off,1,0,89,1
J003451034,フラワーカフェ モンパルナス,東梅田,北新地,梅田,34.699871741,135.5015240724,ランチ1000円～　ディナー2000円前後,38.0,月～日、祝日、祝前日: 06:30～18:00 （料理L.O. 17:30 ドリンクL.O. 17:30）,なし,お子様連れ歓迎,梅田駅徒歩約5分,あり,利用可,全面禁煙,https://www.hotpepper.jp/strJ003451034/?vos=nhppalsa000016,5.0,1500.0,1,1,2,0,1,なし,0,1,0,no_off,0,0,89,4
J001259106,FLIPPER'S 梅田エスト店,大阪梅田,茶屋町・中崎町・中津,梅田,34.7046064532,135.5003273495,ランチ1000円/ディナー2000円,40.0,月～木、日: 11:00～23:00 （料理L.O. 21:30）金、土、祝日: 11:00～23:00 （料理L.O. 22:00）,なし,お子様連れOK,阪急大阪梅田駅2階中央口5分/谷町線東梅田駅1出口7分,なし,利用可,全面禁煙,https://www.hotpepper.jp/strJ001259106/?vos=nhppalsa000016,5.0,1500.0,0,1,2,0,1,なし,0,1,0,no_off,0,0,89,4
J001285565,プリン専門 兎の杜,中崎町,茶屋町・中崎町・中津,梅田,34.7080286756,135.5051134801,,12.0,月、火、木～日、祝日、祝前日: 13:00～19:00,なし,お子様連れ歓迎,大阪ﾒﾄﾛ谷町線中崎町駅2出口より徒歩約3分,なし,利用不可,全面禁煙,https://www.hotpepper.jp/strJ001285565/?vos=nhppalsa000016,3.0,,0,0,2,0,1,水,1,0,0,weekday_off,1,0,89,1
J004603001,Blue Miu Cafe,中崎町,茶屋町・中崎町・中津,梅田,34.7087805225,135.5045910003,,8.0,月～日、祝日、祝前日: 11:00～翌0:00,なし,お子様連れOK,谷町線｢中崎町｣徒歩3分,あり,利用可,全面禁煙,https://www.hotpepper.jp/strJ004603001/?vos=nhppalsa000016,3.0,,1,1,2,0,1,なし,0,0,1,no_off,0,0,89,0
J003340016,belle-ville pancake cafe ホワイティ 梅田店,東梅田,茶屋町・中崎町・中津,梅田,34.702968287,135.4995124767,,30.0,月～日、祝日、祝前日: 08:00～22:00 （料理L.O. 21:30 ドリンクL.O. 21:30）,なし,お子様連れ歓迎,梅田駅より徒歩3分,なし,利用可,全面禁煙,https://www.hotpepper.jp/strJ003340016/?vos=nhppalsa000016,3.0,,0,1,2,0,1,なし,0,0,0,no_off,0,0,89,4
J000827886,ヒルトンプラザ ベンジャミーナ,西梅田,西梅田,梅田,34.7003473914,135.4959731538,1000,60.0,月～木、日、祝日、祝前日: 10:00～21:00 （料理L.O. 20:00 ドリンクL.O. 20:00）金、土: 10:00～22:00 （料理L.O. 21:00 ドリンクL.O. 21:00）,あり ：ホテルに駐車場がございます。,お子様連れOK ：周りのお客様のご迷惑とならないよう、ご協力お願い致します。,地下鉄｢西梅田駅｣徒歩2分/JR｢大阪駅｣徒歩3分,あり,利用可,全面禁煙,https://www.hotpepper.jp/strJ000827886/?vos=nhppalsa000016,2.0,1000.0,1,1,2,1,1,なし,0,0,0,no_off,0,0,89,4
J004089937,PENT HOUSE S BELL ペントハウスベル,中津,茶屋町・中崎町・中津,梅田,34.7114821302,135.5033043544,"お1人様1,500円",10.0,火～土: 11:00～19:00 （料理L.O. 18:00 ドリンクL.O. 18:00）,なし ：近隣にコインパーキング有り,お子様連れ歓迎,JR｢大阪駅｣歩15分,あり,利用可,全面禁煙,https://www.hotpepper.jp/strJ004089937/?vos=nhppalsa000016,15.0,1.0,1,1,2,0,1,月、日,2,1,0,weekend_off,1,1,89,0
J001231689,ボードゲームカフェ プラス,東梅田,太融寺,梅田,34.6992726831,135.503276717,◆フリータイム：昼2000円/夜：1500円（1ドリンク付き）,22.0,月、木、金: 18:00～23:00 （ドリンクL.O. 23:00）土、日、祝日: 13:00～17:30 （ドリンクL.O. 17:30）18:00～23:00 （ドリンクL.O. 23:00）,なし,お子様連れ歓迎,東梅田駅徒歩7分｡曽根崎FUKUE BLDG2階,なし,利用不可,全面禁煙,https://www.hotpepper.jp/strJ001231689/?vos=nhppalsa000016,7.0,1750.0,0,0,2,0,1,火、水,2,0,0,weekday_off,1,0,89,1
J000014043,ホテルグランヴィア大阪 ティーラウンジ,大阪,大阪駅前・大阪駅構内,梅田,34.7017625116,135.4961094826,ランチ：1000円～1500円/ディナー：1501円～2000円,154.0,月～金: 09:00～20:00 （料理L.O. 19:30 ドリンクL.O. 19:30）土: 09:30～20:00 （料理L.O. 19:30 ドリンクL.O. 19:30）日、祝日: 09:30～18:00 （料理L.O. 17:30 ドリンクL.O. 17:30）,なし ：近隣のコインパーキングをご利用下さい。,お子様連れOK ：お子様用メニュー等はございません。,JR大阪(駅直結)徒歩1分 ﾎﾃﾙｸﾞﾗﾝｳﾞｨｱ大阪1F,あり,利用可,全面禁煙,https://www.hotpepper.jp/strJ000014043/?vos=nhppalsa000016,1.0,1250.0,1,1,2,0,1,なし,0,1,0,no_off,0,0,89,4
J000014048,ホテルグランヴィア大阪 ラウンジリバーヘッド,大阪,大阪駅前・大阪駅構内,梅田,34.7017625116,135.4961094826,"1,100円～",92.0,月～日: 11:00～18:00 （料理L.O. 17:30）,なし,お子様連れOK,JR大阪駅徒歩1分,あり,利用可,全面禁煙,https://www.hotpepper.jp/strJ000014048/?vos=nhppalsa000016,1.0,50.5,1,1,2,0,1,なし,0,0,0,no_off,0,0,89,4
J001142803,whitebird coffee stand,東梅田,お初天神,梅田,34.6984391308,135.5017360471,1000円前後,19.0,月～日、祝日、祝前日: 11:00～23:00,なし ：近隣のコインパーキングをご利用ください。,お子様連れOK ：ご家族でご利用いただけます,地下鉄谷町線 東梅田駅 徒歩5分,なし,利用可,全面禁煙,https://www.hotpepper.jp/strJ001142803/?vos=nhppalsa000016,5.0,1000.0,0,1,2,0,1,なし,0,1,0,no_off,0,0,89,0
J001277924,MAX CAFE 梅田WEST店,東梅田,西天満,梅田,34.6996485022,135.5045038189,,26.0,月～日、祝日、祝前日: 06:30～22:00,なし,お子様連れ不可,大阪ﾒﾄﾛ谷町線東梅田駅7出口より徒歩約8分,未確認,利用不可,全面禁煙,https://www.hotpepper.jp/strJ001277924/?vos=nhppalsa000016,8.0,,0,0,2,0,0,なし,0,0,0,no_off,0,0,89,2
J000711910,丸福珈琲店 HEPナビオ店,大阪梅田,茶屋町・中崎町・中津,梅田,34.7034068636,135.5001729594,ランチ1200円/ディナー800円～,68.0,月～日、祝日、祝前日: 11:00～20:00,なし ：お近くのコインパーキングをご利用ください♪,お子様連れOK ：お子様もぜひ★,地下鉄御堂筋線梅田駅徒歩3分/阪急線梅田駅徒歩3分,あり,利用可,全面禁煙,https://www.hotpepper.jp/strJ000711910/?vos=nhppalsa000016,3.0,1000.0,1,1,2,0,1,なし,0,0,0,no_off,0,0,89,4
J003828335,マンボープラス 梅田店,中崎町,東通り,梅田,34.704059886,135.5019400045,2000円,68.0,月～日: 00:00～翌0:00 （料理L.O. 翌0:00 ドリンクL.O. 翌0:00）,なし,お子様連れ歓迎,大阪ﾒﾄﾛ谷町線中崎町駅3出口より徒歩約4分,あり,利用可,全面禁煙,https://www.hotpepper.jp/strJ003828335/?vos=nhppalsa000016,4.0,2000.0,1,1,2,0,1,なし,0,1,1,no_off,0,0,89,4
J003785205,MINORI,中津,茶屋町・中崎町・中津,梅田,34.7115139209,135.4968421419,1200円～1500円,31.0,月～日、祝日、祝前日: 12:00～22:00 （料理L.O. 21:30 ドリンクL.O. 21:30）,なし,お子様連れ歓迎,中津駅から徒歩1分!,あり,利用可,一部禁煙,https://www.hotpepper.jp/strJ003785205/?vos=nhppalsa000016,1.0,1350.0,1,1,1,0,1,なし,0,1,0,no_off,0,0,89,4
J003648799,MOON and BACK HEPFIVE ムーン アンド バック ヘップファイブ,東梅田,大阪駅前・大阪駅構内,梅田,34.7040923467,135.5004045824,,24.0,月～日、祝日、祝前日: 11:00～21:30 （料理L.O. 21:00 ドリンクL.O. 21:00）,なし,お子様連れ不可,東梅田駅徒歩5分/大阪梅田駅徒歩7分/大阪駅徒歩9分,未確認,利用可,全面禁煙,https://www.hotpepper.jp/strJ003648799/?vos=nhppalsa000016,5.0,,0,1,2,0,0,なし,0,0,0,no_off,0,0,89,2
J004510000,MAISON ICHI PLUS メゾン イチ プリュス,大阪梅田,茶屋町・中崎町・中津,梅田,34.7073080759,135.4996864803,,70.0,月～日、祝日: 11:00～21:00 （料理L.O. 20:00 ドリンクL.O. 20:00）,なし,お子様連れ不可,大阪梅田(阪急)駅出口(三番街北館)より徒歩約3分,なし,利用可,全面禁煙,https://www.hotpepper.jp/strJ004510000/?vos=nhppalsa000016,3.0,,0,1,2,0,0,なし,0,1,0,no_off,0,0,89,4
J001294605,焼き芋専門店 維新蔵 ルクア大阪店,大阪,大阪駅前・大阪駅構内,梅田,34.7029093019,135.4950831446,,4.0,月～日: 11:00～23:00,なし,お子様連れOK,JR大阪駅直結/大阪ﾒﾄﾛ梅田駅より徒歩約3分,あり,利用可,全面禁煙,https://www.hotpepper.jp/strJ001294605/?vos=nhppalsa000016,3.0,,1,1,2,0,1,なし,0,0,0,no_off,0,0,89,0
J004403130,LANIKAI CAFE ラニカイカフェ,北新地,北新地,梅田,34.6973253114,135.4992774116,2000～4000円,30.0,月～金: 11:00～翌2:00 （料理L.O. 翌1:30 ドリンクL.O. 翌1:30）土、祝前日: 11:00～23:00 （料理L.O. 22:30 ドリンクL.O. 22:30）,なし,お子様連れOK,JR東西線北新地駅11-41出口より徒歩約1分,あり,利用可,全面禁煙,https://www.hotpepper.jp/strJ004403130/?vos=nhppalsa000016,1.0,3000.0,1,1,2,0,1,なし,0,1,1,no_off,0,1,89,0
J003850479,RUJA+285BLUE ルヤプラスニハチゴブルー,中崎町,茶屋町・中崎町・中津,梅田,34.708825018,135.5070055094,,28.0,月、木、日、祝日、祝前日: 11:00～18:00金、土: 11:00～21:00,なし,お子様連れOK,中崎町駅から265m,あり,利用可,全面禁煙,https://www.hotpepper.jp/strJ003850479/?vos=nhppalsa000016,3.0,,1,1,2,0,1,火、水,2,1,0,weekday_off,1,0,89,0
J004509708,LOHE ローエ COFFEE & COFFEE COCKTAIL 大阪梅田店,大阪,グランフロント・大阪駅北側,梅田,34.7051662288,135.4934043261,1000～1999円,59.0,月～日、祝日、祝前日: 09:00～23:00 （料理L.O. 22:30 ドリンクL.O. 22:30）,なし,お子様連れOK ：乳児可、未就学児可、小学生可、ベビーカー入店可,JR大阪駅から361m,あり,利用可,全面禁煙,https://www.hotpepper.jp/strJ004509708/?vos=nhppalsa000016,5.0,1499.5,1,1,2,0,1,なし,0,1,0,no_off,0,0,89,4
J000711366,ロンドンティールーム HEPナビオ店,大阪梅田,茶屋町・中崎町・中津,梅田,34.7034068636,135.5001729594,1100円(通常平均) 1200円(ランチ平均) ,52.0,月～金、祝前日: 11:00～20:00 （料理L.O. 19:00 ドリンクL.O. 19:30）土、日、祝日: 10:00～20:00 （料理L.O. 19:00 ドリンクL.O. 19:30）,なし,お子様連れOK ：ご家族でのご来店お待ちしております。,地下鉄御堂筋線梅田駅徒歩3分/阪急線梅田駅徒歩3分,なし,利用可,全面禁煙,https://www.hotpepper.jp/strJ000711366/?vos=nhppalsa000016,3.0,1150.0,0,1,2,0,1,なし,0,1,0,no_off,0,0,89,4
J000508769,ワイアードカフェ WIRED CAFE 梅田Nuchayamachi,大阪梅田,茶屋町・中崎町・中津,梅田,34.7069508801,135.4990784902,1500円,80.0,月～日、祝日、祝前日: 11:00～翌0:00,なし,お子様連れOK,梅田駅3分,あり,利用不可,全面禁煙,https://www.hotpepper.jp/strJ000508769/?vos=nhppalsa000016,3.0,1500.0,1,0,2,0,1,なし,0,1,1,no_off,0,0,89,4
J004577123,WIRED CAFE ルクア 大阪店,大阪,大阪駅前・大阪駅構内,梅田,34.702887643,135.4953089589,【ランチ/ディナー】1000円～1999円,112.0,月～日、祝日、祝前日: 10:30～23:00 （料理L.O. 22:00 ドリンクL.O. 22:30）,あり ：ルクア提携駐車場有・5000円以上で2時間無料,お子様連れOK,JR大阪駅中央北口より徒歩約1分,あり,利用可,全面禁煙,https://www.hotpepper.jp/strJ004577123/?vos=nhppalsa000016,1.0,1499.5,1,1,2,1,1,なし,0,1,0,no_off,0,0,89,4
J001039517,アオラニカフェ AolaniCaf'e,海老江,野田阪神,福島・野田,34.6978301464,135.47070351,1000円～1200円,14.0,月、水～金、祝前日: 11:00～17:00 （料理L.O. 16:30 ドリンクL.O. 16:30）土、日、祝日: 10:00～17:00 （料理L.O. 16:30 ドリンクL.O. 16:30）,なし,お子様連れ歓迎,JR東西線海老江駅から約300ﾒｰﾄﾙのところにあり｡,なし,利用不可,全面禁煙,https://www.hotpepper.jp/strJ001039517/?vos=nhppalsa000016,4.0,1100.0,0,0,2,0,1,火,1,0,0,weekday_off,1,0,24,1
J001286419,Amu's cafe,玉川,福島・新福島,福島・野田,34.6911502465,135.4782322439,,14.0,月～日、祝日、祝前日: 12:00～19:00 （料理L.O. 18:30 ドリンクL.O. 18:30）,なし,お子様連れ不可,大阪ﾒﾄﾛ千日前線玉川(大阪)駅1出口より徒歩約4分,未確認,利用可,全面禁煙,https://www.hotpepper.jp/strJ001286419/?vos=nhppalsa000016,4.0,,0,1,2,0,0,なし,0,0,0,no_off,0,0,24,2
J003599825,Cafe2＋6 カフェ ニトロ,福島,福島・新福島,福島・野田,34.6977068799,135.4849508764,"約2,500円",22.0,月～日、祝日、祝前日: 10:00～20:30 （料理L.O. 19:30 ドリンクL.O. 19:30）,なし ：お近くのコインパーキングをご利用ください。,お子様連れ歓迎 ：お子様メニューのご用意もございます。,JR福島駅から徒歩3分/JR東西線新福島駅から徒歩8分,あり,利用可,全面禁煙,https://www.hotpepper.jp/strJ003599825/?vos=nhppalsa000016,3.0,251.0,1,1,2,0,1,なし,0,1,0,no_off,0,0,24,0
J004558526,Cafe depot Cafe&Japanese cuisine,福島,福島・新福島,福島・野田,34.6967817683,135.4875828994,,24.0,月～金: 10:40～翌0:00 （料理L.O. 23:00 ドリンクL.O. 23:00）土、日、祝日: 10:30～翌0:00 （料理L.O. 23:00 ドリンクL.O. 23:00）,なし,お子様連れOK,JR環状線福島駅から徒歩1分,なし,利用可,全面禁煙,https://www.hotpepper.jp/strJ004558526/?vos=nhppalsa000016,1.0,,0,1,2,0,1,なし,0,1,0,no_off,0,0,24,0
J003516961,カフェと屋上BBQ Pier s CAFE&ROOFTOP,福島,福島・新福島,福島・野田,34.6972969586,135.4863382688,6000円,20.0,月～日、祝日、祝前日: 11:00～22:00 （料理L.O. 21:30 ドリンクL.O. 21:30）,なし ：近隣のコインパーキングをご利用ください。,お子様連れ歓迎 ：貸切空間なので周りを気にすることなくお子様とお楽しみいただけます。,大阪環状線JR福島駅より徒歩20秒/JR大阪駅から1駅,なし,利用可,一部禁煙,https://www.hotpepper.jp/strJ003516961/?vos=nhppalsa000016,1.0,6000.0,0,1,1,0,1,なし,0,1,0,no_off,0,0,24,0
J000451325,喫茶ウィンブルドン,新福島,福島・新福島,福島・野田,34.6938726425,135.4870774872,,26.0,月～金、祝前日: 09:00～18:00 （料理L.O. 17:30 ドリンクL.O. 17:30）日、祝日: 09:00～17:00 （料理L.O. 16:30 ドリンクL.O. 16:30）,なし,お子様連れOK,JR東西線新福島駅2出口より徒歩約4分,未確認,利用可,全面禁煙,https://www.hotpepper.jp/strJ000451325/?vos=nhppalsa000016,4.0,,0,1,2,0,1,土,1,1,0,weekend_off,0,1,24,0
